order_id,customer_id,order_date,order_value,discount,order_status
O040165,C08371,2023-05-19,468.69,0,Cancelled
O040166,C07673,08-05-2024,359.25,0,Completed
O040167,C07545,2023-03-15,475.45,0,Completed
O040168,C04374,30-08-2023,139.69,,Completed
O040169,C07651,23-08-2023,469.78,0,Completed
O040170,C07444,2023-03-26,232.25,5,Completed
O040171,C01317,2024-03-26,84.28,0,Cancelled
O040172,C07296,25-09-2023,371.27,0,Completed
O040173,C04403,30-01-2024,350.4,20,Completed
O040174,C08565,05-06-2023,461.7,0,Completed
O040175,C08918,2023-11-13,158.95,10,Completed
O040176,C00434,16-05-2023,318.32,10,Completed
O040177,C09936,2023-05-29,480.44,5,Completed
O040178,C05954,2024-02-02,437.46,0,Completed
O040179,C07230,2023-11-25,412.95,,Completed
O040180,C01394,01-09-2023,440.55,0,Completed
O040181,C07005,2023-02-08,423.7,5,Completed
O040182,C04091,28-05-2024,195.78,0,Completed
O040183,C02742,29-10-2023,17.62,0,Completed
O040184,C06627,09-10-2023,493.93,0,Cancelled
O040185,C03252,2023-09-26,389.68,0,Completed
O040186,C05755,2024-01-26,120.66,0,Completed
O040187,C00022,30-08-2023,376.52,5,Completed
O040188,C00515,2023-12-06,188.64,0,Completed
O040189,C04779,13-02-2024,130.9,0,Completed
O040190,C00994,2024-05-22,287.32,,Completed
O040191,C09565,2024-02-15,15.22,0,Completed
O040192,C01589,18-05-2024,488.47,0,Completed
O040193,C08416,27-05-2024,472.06,10,Completed
O040194,C04633,13-10-2023,397.16,,Completed
O040195,C04399,2023-12-09,36.18,0,Completed
O040196,C02682,24-10-2023,46.69,0,Completed
O040197,C01380,2023-07-04,327.65,10,Completed
O040198,C04674,2023-06-12,401.9,0,Completed
O040199,C05389,27-04-2024,36.51,10,Completed
O040200,C02566,2024-05-21,286.19,0,Completed
O040201,C02301,30-03-2023,352.55,5,Completed
O040202,C09301,2023-07-07,90.17,0,Completed
O040203,C02211,2024-01-03,96.04,0,Completed
O040204,C05357,2023-02-12,466.37,10,Completed
O040205,C09298,2023-05-09,206.5,,Completed
O040206,C06955,20-02-2023,144.53,5,Completed
O040207,C00148,2023-12-07,32.33,,Completed
O040208,C03509,11-04-2024,28.08,0,Cancelled
O040209,C03693,27-09-2023,136.51,20,Cancelled
O040210,C05680,22-04-2023,313.78,10,Completed
O040211,C03227,2024-01-20,306.52,0,Completed
O040212,C06104,26-09-2023,120.49,5,Completed
O040213,C01294,03-02-2024,373.87,5,Completed
O040214,C08182,2023-03-27,235.98,,Completed
O040215,C00416,20-06-2023,401.69,0,Completed
O040216,C06979,2024-05-09,462.94,0,Completed
O040217,C03082,31-03-2024,126.29,0,Completed
O040218,C07578,2023-05-09,229.68,,Completed
O040219,C07391,2023-10-15,36.06,20,Completed
O040220,C02890,2023-03-31,383.72,0,Completed
O040221,C09793,23-03-2024,168.06,20,Cancelled
O040222,C09393,2024-03-29,329.09,,Returned
O040223,C06688,23-04-2024,196.76,0,Completed
O040224,C04673,2024-04-06,79.85,,Completed
O040225,C03098,04-06-2024,13.46,20,Completed
O040226,C03269,01-04-2024,323.78,,Completed
O040227,C09626,06-06-2023,467.83,0,Completed
O040228,C04838,05-11-2023,452.74,,Completed
O040229,C01777,2024-03-10,470.87,,Completed
O040230,C06540,13-08-2023,347.16,10,Cancelled
O040231,C07652,10-06-2024,220.29,10,Completed
O040232,C07832,2023-10-09,267.95,0,Completed
O040233,C06327,2023-10-28,365.85,0,Completed
O040234,C08140,2024-03-20,156.39,0,Cancelled
O040235,C09917,17-03-2024,103.87,20,Completed
O040236,C09467,08-02-2023,43.25,0,Completed
O040237,C00508,01-05-2023,243.58,0,Cancelled
O040238,C00703,18-04-2024,54.88,5,Completed
O040239,C06272,30-08-2023,235.53,,Completed
O040240,C09020,02-07-2023,408.28,5,Completed
O040241,C06563,2023-08-25,84.98,5,Cancelled
O040242,C03492,10-08-2023,69.07,0,Completed
O040243,C00824,2023-06-22,130.26,0,Returned
O040244,C09886,29-07-2023,50.79,0,Completed
O040245,C09085,2024-05-31,188.62,,Completed
O040246,C06688,26-03-2024,308.34,0,Completed
O040247,C03151,2023-11-27,241.33,0,Completed
O040248,C03128,2024-04-27,362.96,0,Completed
O040249,C02909,2023-02-05,68.92,0,Completed
O040250,C07582,16-03-2024,176.75,0,Completed
O040251,C07641,16-12-2023,214.3,0,Completed
O040252,C04298,2023-04-23,235.25,0,Completed
O040253,C04319,2024-01-25,43.66,20,Completed
O040254,C09345,05-01-2024,41.47,5,Completed
O040255,C06474,2023-04-03,51.39,0,Returned
O040256,C07025,2024-03-26,78.78,0,Completed
O040257,C05860,07-04-2023,10.21,0,Completed
O040258,C09657,2023-08-06,157.93,0,Completed
O040259,C06134,2023-08-28,211.57,20,Completed
O040260,C06272,2023-04-18,278.87,0,Completed
O040261,C07309,10-02-2023,23.4,,Completed
O040262,C06142,2023-12-07,228.05,0,Completed
O040263,C09665,2023-03-23,469.64,0,Completed
O040264,C00882,2023-02-19,378.12,20,Completed
O040265,C06107,05-05-2023,167.35,5,Completed
O040266,C02572,2023-12-08,267.86,20,Completed
O040267,C01051,2024-05-18,352.32,0,Completed
O040268,C00369,2023-03-18,85.7,0,Completed
O040269,C01917,07-04-2023,45.34,5,Completed
O040270,C07534,2024-03-10,313.27,0,Completed
O040271,C04772,07-04-2024,371.14,0,Completed
O040272,C05306,06-04-2024,261.96,,Completed
O040273,C09650,14-04-2024,350.76,10,Completed
O040274,C03763,2023-10-29,362.31,5,Completed
O040275,C05420,2023-05-09,325.6,0,Cancelled
O040276,C01211,2024-06-09,468.96,0,Completed
O040277,C01727,2023-07-29,272.66,0,Completed
O040278,C03322,07-09-2023,37.9,0,Completed
O040279,C01221,2024-05-03,286.93,0,Returned
O040280,C07152,2023-07-10,323.3,10,Completed
O040281,C05323,2023-11-25,176.98,10,Completed
O040282,C04037,01-07-2023,241.66,0,Completed
O040283,C06921,2024-05-02,387.54,20,Completed
O040284,C03991,2023-02-22,362.23,5,Completed
O040285,C05899,2024-03-10,97.03,,Completed
O040286,C08381,01-04-2024,126.59,0,Completed
O040287,C00847,2023-05-17,289.62,20,Completed
O040288,C00273,2023-03-15,201.28,10,Completed
O040289,C00949,2024-06-01,377.74,0,Completed
O040290,C05210,23-09-2023,59.63,5,Completed
O040291,C00270,2023-02-10,169.54,10,Completed
O040292,C04663,2023-04-29,190.15,5,Completed
O040293,C07433,02-10-2023,221.02,,Completed
O040294,C05311,2023-12-30,385.5,20,Completed
O040295,C09499,2024-05-16,19.06,0,Completed
O040296,C09051,03-08-2023,80.86,0,Completed
O040297,C01781,2023-06-08,280.08,0,Completed
O040298,C04894,25-10-2023,248.52,5,Completed
O040299,C03162,08-07-2023,476.22,10,Completed
O040300,C04455,2023-09-13,37.36,,Completed
O040301,C00380,11-03-2023,155.29,0,Completed
O040302,C02215,2023-12-28,391.15,5,Completed
O040303,C08161,2024-06-07,481.07,0,Completed
O040304,C04712,28-11-2023,497.18,20,Completed
O040305,C00570,2023-04-02,152.93,0,Cancelled
O040306,C05324,2024-02-23,301.87,,Completed
O040307,C08318,2024-05-19,479.3,10,Completed
O040308,C00345,2024-03-27,488.86,10,Completed
O040309,C04026,10-07-2023,67.73,0,Completed
O040310,C08959,03-02-2023,183.67,5,Completed
O040311,C03049,2024-03-20,369.48,0,Completed
O040312,C02314,18-05-2023,283.92,0,Cancelled
O040313,C00030,2024-01-12,292.3,,Completed
O040314,C03377,2023-12-22,220.98,0,Completed
O040315,C03525,2023-10-08,423.7,,Completed
O040316,C01820,12-05-2024,41.6,0,Completed
O040317,C02747,2023-10-28,122.32,0,Completed
O040318,C01932,15-09-2023,354.54,,Cancelled
O040319,C09639,17-03-2023,411.47,0,Completed
O040320,C06491,2023-11-02,485.62,0,Completed
O040321,C07746,14-09-2023,155.09,0,Completed
O040322,C05342,22-06-2023,117.96,,Completed
O040323,C01212,21-05-2023,136.61,0,Cancelled
O040324,C07593,17-05-2024,132.17,,Completed
O040325,C03621,08-07-2023,243.6,0,Completed
O040326,C09727,09-09-2023,149.03,0,Completed
O040327,C03278,2023-02-07,78.22,0,Completed
O040328,C02522,2024-05-25,36.3,0,Completed
O040329,C01906,2024-06-09,135.36,0,Returned
O040330,C07560,2023-05-30,410.58,5,Completed
O040331,C09283,06-06-2024,423.82,0,Completed
O040332,C08220,12-07-2023,299.61,5,Completed
O040333,C06798,11-08-2023,203.9,5,Returned
O040334,C06045,07-12-2023,140.56,0,Completed
O040335,C06376,20-10-2023,29.33,10,Completed
O040336,C08118,2024-04-23,495.29,0,Returned
O040337,C03179,17-04-2023,197.04,10,Completed
O040338,C05498,2023-05-02,192.73,5,Completed
O040339,C03748,24-01-2024,204.74,5,Cancelled
O040340,C07559,2024-01-21,390.64,10,Completed
O040341,C07953,2023-06-03,332.61,0,Completed
O040342,C02943,18-10-2023,472.19,5,Cancelled
O040343,C07984,01-12-2023,46.54,0,Completed
O040344,C08883,2023-03-08,480.82,5,Completed
O040345,C06220,2023-04-17,298.86,0,Completed
O040346,C04686,10-12-2023,465.42,0,Completed
O040347,C01759,23-03-2023,384.33,20,Completed
O040348,C06603,23-11-2023,493.3,0,Completed
O040349,C01387,2023-02-22,114.36,0,Completed
O040350,C06723,2024-04-21,265.13,10,Completed
O040351,C01662,09-12-2023,469.93,0,Completed
O040352,C04917,16-04-2023,77.38,0,Completed
O040353,C05033,06-09-2023,392.22,0,Completed
O040354,C07313,2023-07-02,457.84,,Completed
O040355,C06513,10-02-2024,193.72,0,Completed
O040356,C07111,17-05-2024,227.1,0,Returned
O040357,C05247,2023-04-04,417.71,5,Completed
O040358,C04993,15-11-2023,287.54,0,Completed
O040359,C08544,2023-06-24,244.47,,Cancelled
O040360,C06265,04-06-2024,144.29,10,Completed
O040361,C00374,2024-02-12,272.7,10,Completed
O040362,C06485,04-02-2024,194.18,0,Completed
O040363,C06175,19-04-2024,240.85,20,Completed
O040364,C07721,20-08-2023,426.56,0,Completed
O040365,C02017,2023-07-17,424.33,5,Completed
O040366,C00204,09-08-2023,20.29,5,Completed
O040367,C05492,25-03-2024,277.47,5,Completed
O040368,C06705,16-09-2023,475.86,5,Returned
O040369,C02650,30-10-2023,228.56,0,Completed
O040370,C09096,23-10-2023,64.1,5,Completed
O040371,C09248,2023-03-04,15.53,0,Completed
O040372,C02739,11-09-2023,210.0,0,Completed
O040373,C08538,2023-10-15,439.69,10,Cancelled
O040374,C08939,23-09-2023,447.43,5,Completed
O040375,C03859,18-02-2023,334.21,0,Completed
O040376,C06918,2024-03-30,476.95,10,Cancelled
O040377,C02170,28-02-2024,45.41,0,Completed
O040378,C09852,2024-01-16,191.54,5,Completed
O040379,C07725,2023-04-28,398.39,0,Completed
O040380,C05062,2023-08-08,421.54,5,Completed
O040381,C04112,19-03-2023,54.83,0,Completed
O040382,C08630,2023-04-25,297.71,5,Completed
O040383,C06493,2023-03-12,336.4,,Completed
O040384,C02208,2023-05-30,118.73,10,Completed
O040385,C05201,27-01-2024,26.34,10,Completed
O040386,C02429,2024-03-21,20.15,10,Completed
O040387,C04957,2023-03-18,185.91,,Cancelled
O040388,C04483,2024-03-02,72.46,0,Cancelled
O040389,C01459,02-06-2024,289.9,5,Cancelled
O040390,C09796,2024-03-16,132.49,,Cancelled
O040391,C01068,2024-01-03,175.67,10,Completed
O040392,C02841,2023-07-27,178.84,0,Completed
O040393,C03579,2023-11-25,466.34,0,Completed
O040394,C00662,2023-08-10,432.18,0,Completed
O040395,C09386,05-10-2023,327.89,20,Returned
O040396,C00075,12-04-2023,86.92,5,Completed
O040397,C09388,2023-04-05,47.71,10,Returned
O040398,C09198,2024-04-25,184.29,5,Completed
O040399,C01461,07-08-2023,289.83,0,Completed
O040400,C02843,2023-11-27,365.24,,Completed
O040401,C03723,22-09-2023,21.77,10,Completed
O040402,C05787,2023-10-25,105.45,10,Completed
O040403,C00647,18-10-2023,224.83,,Completed
O040404,C07003,2023-02-24,186.21,0,Completed
O040405,C04591,2023-09-07,234.56,20,Completed
O040406,C05579,2023-02-08,170.42,10,Completed
O040407,C08921,2023-10-11,298.05,0,Cancelled
O040408,C03239,2024-05-02,434.34,0,Completed
O040409,C03379,2024-05-07,50.14,,Completed
O040410,C06421,26-12-2023,153.56,0,Completed
O040411,C03162,21-07-2023,140.5,0,Completed
O040412,C05561,17-05-2023,276.63,,Completed
O040413,C04787,2024-05-25,447.18,10,Completed
O040414,C03701,17-03-2024,411.76,5,Completed
O040415,C03857,20-07-2023,452.25,5,Completed
O040416,C06047,22-01-2024,114.14,,Completed
O040417,C02446,14-05-2024,178.34,0,Completed
O040418,C01922,21-02-2023,144.98,0,Completed
O040419,C04058,21-04-2023,277.5,0,Completed
O040420,C02966,29-05-2024,338.88,0,Completed
O040421,C02332,23-07-2023,213.54,0,Completed
O040422,C06022,2024-03-20,160.79,10,Completed
O040423,C05779,30-03-2023,319.65,0,Completed
O040424,C07189,2023-12-31,254.19,0,Completed
O040425,C02986,2023-09-11,416.07,5,Returned
O040426,C04575,10-06-2024,36.43,20,Completed
O040427,C08539,16-11-2023,370.68,0,Completed
O040428,C08364,19-05-2023,349.45,5,Completed
O040429,C06962,2023-12-01,434.68,10,Cancelled
O040430,C00979,02-02-2024,424.02,20,Completed
O040431,C00544,2024-03-02,83.65,,Completed
O040432,C08394,2024-03-27,324.25,0,Completed
O040433,C06861,2024-05-01,306.03,0,Completed
O040434,C03957,14-04-2023,350.26,0,Completed
O040435,C03841,2023-12-10,490.83,0,Completed
O040436,C05514,2024-01-23,63.62,10,Completed
O040437,C01605,27-02-2023,318.32,10,Completed
O040438,C04978,05-07-2023,302.48,0,Completed
O040439,C03778,06-08-2023,13.66,20,Completed
O040440,C06390,02-10-2023,332.74,0,Completed
O040441,C07593,2024-01-19,253.61,0,Completed
O040442,C07472,28-04-2024,388.77,5,Completed
O040443,C02164,2023-10-25,380.07,0,Completed
O040444,C01141,31-03-2024,31.39,10,Completed
O040445,C09041,01-12-2023,392.4,0,Cancelled
O040446,C05552,10-06-2023,449.63,5,Completed
O040447,C06269,2023-02-23,319.68,0,Completed
O040448,C08225,15-03-2023,435.91,0,Cancelled
O040449,C04569,2023-07-03,111.99,,Completed
O040450,C01989,09-05-2023,451.5,0,Completed
O040451,C06748,11-02-2024,468.58,5,Cancelled
O040452,C08955,20-06-2023,149.56,0,Completed
O040453,C01459,2023-04-15,179.23,5,Completed
O040454,C01728,2023-12-11,358.35,,Returned
O040455,C06994,2024-01-13,174.67,10,Completed
O040456,C08215,25-02-2024,494.86,0,Cancelled
O040457,C01106,2024-04-28,151.22,0,Completed
O040458,C06347,21-03-2024,24.15,5,Completed
O040459,C07275,05-05-2024,410.64,0,Completed
O040460,C03146,2023-09-14,31.22,10,Completed
O040461,C06026,17-08-2023,487.39,0,Completed
O040462,C05476,07-02-2023,303.98,0,Completed
O040463,C02249,2023-11-16,225.26,0,Completed
O040464,C09578,30-08-2023,368.96,0,Completed
O040465,C07757,31-01-2024,360.76,5,Completed
O040466,C03543,25-10-2023,200.38,0,Completed
O040467,C04481,01-09-2023,114.83,,Completed
O040468,C05008,2023-07-17,424.01,0,Completed
O040469,C09235,2023-02-09,461.77,0,Completed
O040470,C09036,2024-01-22,497.48,0,Completed
O040471,C01159,2023-03-23,187.99,20,Completed
O040472,C01358,04-02-2024,292.69,0,Completed
O040473,C06689,2024-02-29,490.72,10,Completed
O040474,C03206,2023-07-30,212.11,0,Completed
O040475,C06366,2024-01-19,397.34,,Completed
O040476,C03204,2024-03-28,470.48,0,Completed
O040477,C06093,2024-04-15,100.88,0,Completed
O040478,C03841,2023-09-11,365.04,0,Completed
O040479,C05375,2023-09-11,354.43,0,Completed
O040480,C08934,28-05-2023,200.59,0,Completed
O040481,C02397,2023-07-29,490.69,20,Completed
O040482,C06414,2023-12-04,434.75,5,Completed
O040483,C03231,2023-05-16,497.19,0,Cancelled
O040484,C01597,29-02-2024,279.54,0,Completed
O040485,C03343,2024-05-13,118.86,0,Completed
O040486,C04714,19-03-2024,146.87,0,Completed
O040487,C03849,2023-05-10,397.85,10,Completed
O040488,C07645,2023-04-29,187.19,0,Completed
O040489,C07128,29-07-2023,115.33,0,Completed
O040490,C00399,2023-03-02,461.72,0,Completed
O040491,C02389,15-07-2023,177.07,0,Completed
O040492,C02665,17-04-2023,50.0,10,Cancelled
O040493,C05720,2024-03-04,287.61,5,Completed
O040494,C04103,23-05-2023,279.61,5,Completed
O040495,C04665,2023-10-23,216.94,10,Completed
O040496,C00727,30-07-2023,228.74,0,Completed
O040497,C02368,2023-12-23,117.68,0,Completed
O040498,C00537,15-06-2023,154.95,5,Completed
O040499,C05576,2023-03-08,248.41,0,Completed
O040500,C05538,17-07-2023,486.34,10,Completed
O040501,C04579,2023-09-14,490.26,5,Completed
O040502,C09302,2023-10-12,52.72,0,Completed
O040503,C08994,2023-06-14,454.12,20,Completed
O040504,C06044,2024-04-29,225.66,20,Completed
O040505,C09985,2023-08-21,234.97,5,Completed
O040506,C06907,19-03-2024,186.06,0,Completed
O040507,C09580,03-03-2023,440.9,5,Completed
O040508,C05157,31-08-2023,234.02,0,Completed
O040509,C08478,11-04-2024,12.78,0,Completed
O040510,C00507,2024-03-18,468.33,0,Completed
O040511,C00626,2023-03-05,487.31,0,Cancelled
O040512,C08089,2023-07-15,221.88,10,Completed
O040513,C02803,04-03-2024,223.7,0,Completed
O040514,C01212,2023-07-29,18.58,0,Completed
O040515,C08322,14-05-2024,108.88,5,Completed
O040516,C06044,11-02-2024,68.86,0,Returned
O040517,C06871,31-10-2023,399.82,0,Cancelled
O040518,C03942,01-09-2023,262.56,20,Completed
O040519,C00536,2023-03-03,151.78,5,Cancelled
O040520,C07417,2024-02-17,463.05,10,Completed
O040521,C08419,2023-06-01,326.6,10,Completed
O040522,C09928,20-05-2024,468.96,5,Returned
O040523,C08850,26-04-2024,134.58,10,Completed
O040524,C02372,2023-10-09,434.57,5,Completed
O040525,C07002,02-11-2023,428.86,0,Completed
O040526,C08248,20-08-2023,449.59,0,Completed
O040527,C05693,2023-07-12,410.54,20,Completed
O040528,C07124,17-03-2024,405.01,0,Completed
O040529,C08466,06-06-2023,426.01,0,Completed
O040530,C01121,11-06-2023,449.02,,Cancelled
O040531,C06802,2023-07-22,217.64,5,Cancelled
O040532,C05218,2024-02-28,117.31,10,Completed
O040533,C06911,19-08-2023,45.34,0,Completed
O040534,C01578,2024-04-29,144.82,5,Completed
O040535,C09249,18-09-2023,432.83,5,Cancelled
O040536,C07111,11-12-2023,498.58,0,Returned
O040537,C05774,2023-12-31,217.3,0,Completed
O040538,C06945,2024-06-08,239.31,10,Completed
O040539,C03202,10-06-2023,202.43,0,Completed
O040540,C04392,09-09-2023,279.95,0,Completed
O040541,C08302,2023-04-24,244.23,5,Completed
O040542,C07346,14-12-2023,345.15,,Completed
O040543,C07562,30-04-2024,144.59,0,Completed
O040544,C09879,15-02-2023,207.47,5,Completed
O040545,C00549,2023-08-26,207.27,,Returned
O040546,C09800,26-03-2024,166.15,10,Cancelled
O040547,C03361,2024-05-25,401.13,0,Completed
O040548,C09075,2023-08-03,274.73,10,Completed
O040549,C04376,2023-10-09,284.4,0,Completed
O040550,C08938,07-06-2023,128.17,5,Completed
O040551,C06686,2023-10-29,217.74,0,Completed
O040552,C01601,27-03-2024,178.88,0,Cancelled
O040553,C03454,2023-06-18,454.79,0,Returned
O040554,C04109,2024-03-25,28.53,0,Completed
O040555,C00444,2024-01-20,95.77,10,Completed
O040556,C08330,2023-06-26,333.67,5,Completed
O040557,C05313,2024-04-21,306.45,0,Completed
O040558,C02439,29-12-2023,360.21,0,Completed
O040559,C04028,2023-05-31,32.26,0,Completed
O040560,C09023,28-03-2024,442.45,10,Completed
O040561,C09696,23-02-2024,466.18,20,Completed
O040562,C04551,13-09-2023,393.1,0,Completed
O040563,C00488,2023-06-03,95.63,10,Completed
O040564,C00368,28-12-2023,396.55,10,Completed
O040565,C01193,21-03-2024,165.11,0,Completed
O040566,C04269,2024-05-30,84.49,0,Completed
O040567,C01243,07-02-2023,49.72,0,Cancelled
O040568,C07586,10-05-2024,33.11,5,Completed
O040569,C08780,2024-02-12,422.74,0,Returned
O040570,C07482,19-07-2023,423.11,5,Completed
O040571,C01615,2024-04-04,26.24,0,Completed
O040572,C05332,2024-02-05,360.66,5,Completed
O040573,C00238,2024-03-19,134.51,,Completed
O040574,C03674,11-05-2024,119.14,20,Completed
O040575,C02961,23-01-2024,285.38,10,Completed
O040576,C01341,07-07-2023,234.37,0,Completed
O040577,C06776,2023-11-18,102.69,0,Completed
O040578,C06155,07-05-2023,12.78,20,Completed
O040579,C04612,2023-12-31,168.04,0,Completed
O040580,C09049,24-02-2024,208.66,0,Completed
O040581,C03812,05-10-2023,242.86,5,Completed
O040582,C06325,2024-01-05,210.02,5,Completed
O040583,C06575,2024-03-30,196.39,0,Completed
O040584,C00735,2023-03-23,482.02,5,Completed
O040585,C04509,2023-03-19,460.77,0,Completed
O040586,C06687,30-05-2023,201.69,10,Completed
O040587,C01796,25-07-2023,471.28,10,Completed
O040588,C01961,08-11-2023,52.69,0,Completed
O040589,C00662,29-03-2023,16.24,,Cancelled
O040590,C00456,16-09-2023,172.11,0,Completed
O040591,C00025,12-06-2023,100.79,,Completed
O040592,C01018,03-06-2024,355.17,5,Completed
O040593,C09604,14-09-2023,316.87,0,Completed
O040594,C08501,29-04-2024,487.49,0,Completed
O040595,C02254,2023-04-17,379.41,0,Cancelled
O040596,C00005,08-01-2024,203.43,10,Completed
O040597,C03378,2023-08-24,141.73,10,Completed
O040598,C08507,2024-03-17,36.72,10,Completed
O040599,C00917,2023-03-29,139.47,0,Completed
O040600,C02895,01-09-2023,99.34,0,Completed
O040601,C01687,13-06-2023,421.15,,Completed
O040602,C01617,19-06-2023,169.67,0,Cancelled
O040603,C04088,2024-03-25,345.01,0,Returned
O040604,C02354,2023-03-02,327.47,5,Completed
O040605,C08502,2023-10-10,39.08,,Completed
O040606,C07259,25-05-2024,21.06,5,Completed
O040607,C06953,2023-02-19,228.08,0,Returned
O040608,C04618,2023-03-15,463.64,5,Completed
O040609,C03190,2023-06-01,323.25,,Completed
O040610,C07761,28-04-2024,429.87,0,Cancelled
O040611,C07630,2023-05-17,31.55,0,Completed
O040612,C09612,2023-10-14,195.39,5,Cancelled
O040613,C08422,2024-03-30,38.84,0,Completed
O040614,C06301,21-11-2023,177.09,20,Completed
